,addr_load,addr,brand_name,addr_lat,addr_lng
56,서울특별시 송파구 올림픽로35길 104,서울 송파구 신천동 7,장미2차아파트,37.52007374717588,127.1026110565371
57,서울특별시 송파구 송파대로 345,,,,
58,서울특별시 양천구 목동동로 130,서울 양천구 신정동 329,목동신시가지14단지아파트,37.5152221722599,126.87272574413
59,서울특별시 노원구 마들로 111,서울 노원구 월계동 13,"월계미성,미륭,삼호아파트",37.62170410209344,127.06776033733348
60,서울특별시 동작구 상도로 346-1,서울 동작구 상도동 531,힐스테이트상도센트럴파크아파트,37.495407955595,126.95087235480803
61,서울특별시 강서구 허준로 175,서울 강서구 가양동 1485,가양6단지아파트,37.56323020308249,126.85929280899492
62,서울특별시 동대문구 한천로 248,서울 동대문구 휘경동 57,주공2단지아파트,37.58355095162028,127.06899941954676
63,서울특별시 도봉구 해등로 231,,,,
64,서울특별시 성북구 길음로 33,서울 성북구 길음동 1284,길음뉴타운8단지래미안아파트,37.6076630968992,127.018401254239
65,서울특별시 중랑구 신내로 127,서울 중랑구 신내동 657,신내9단지진흥아파트,37.6119873028327,127.09472527275408
66,서울특별시 노원구 동일로214길 21,서울 노원구 상계동 757,한양아파트,37.651653039982584,127.06742038604266
67,서울특별시 노원구 동일로 1456,서울 노원구 상계동 692,상계주공7단지아파트,37.658400632868876,127.060522458122
68,서울특별시 송파구 송이로31길 56,,,,
69,서울특별시 강북구 솔샘로 159,서울 강북구 미아동 1354,벽산라이브파크아파트,37.6208003962173,127.011390667734
70,서울특별시 동대문구 답십리로 130,서울 동대문구 답십리동 1003,래미안위브아파트,37.57153167026245,127.05339534973089
71,서울특별시 구로구 경인로 382,서울 구로구 개봉동 476,한마을아파트,37.495266073058716,126.86250078204634
72,서울특별시 도봉구 마들로 684-19,서울 도봉구 도봉동 641,서원아파트,37.67343741909391,127.04808405179517
73,서울특별시 동작구 만양로 19,서울 동작구 노량진동 325,신동아리버파크아파트,37.5075001627655,126.944345294285
74,서울특별시 구로구 도림로 59,서울 구로구 구로동 1265,구로두산아파트,37.48934033417104,126.88926030675862
75,서울특별시 노원구 동일로215길 23,서울 노원구 상계동 740,상계주공2단지아파트,37.64973848455051,127.05894713081827
76,서울특별시 강서구 허준로 139,서울 강서구 가양동 1475,강변아파트,37.56521522448027,126.85566705807918
77,서울특별시 동대문구 사가정로 65,서울 동대문구 전농동 690,래미안크레시티아파트,37.576333475735964,127.05249313864849
78,서울특별시 서초구 반포대로 275,서울 서초구 반포동 18-1,래미안퍼스티지아파트,37.5032064667979,126.999398337486
79,서울특별시 성북구 길음로 118,서울 성북구 길음동 1281,길음뉴타운4단지e편한세상아파트,37.6126941142614,127.019072993331
80,서울특별시 노원구 동일로215길 48,,,,
81,서울특별시 금천구 금하로 793,서울 금천구 시흥동 1010,관악벽산타운2단지아파트,37.453663995937575,126.91937731816213
82,서울특별시 강서구 화곡로13길 107,서울 강서구 화곡동 1091,화곡푸르지오아파트,37.544622377545736,126.83144140674757
83,서울특별시 노원구 한글비석로 479,서울 노원구 상계동 639,보람아파트,37.664367302355494,127.0649078356203
84,서울특별시 성북구 길음로 119,서울 성북구 길음동 1280,길음뉴타운2단지푸르지오아파트,37.61178635414699,127.01614615726216
85,서울특별시 동대문구 장안벚꽃로 167,서울 동대문구 장안동 329-3,래미안장안2차아파트,37.57396497479295,127.07538758267157
86,서울특별시 노원구 한글비석로 530,서울 노원구 상계동 647,상계주공12단지아파트,37.66616680124523,127.05931827912221
87,서울특별시 강서구 강서로 348,서울 강서구 내발산동 657,우장산힐스테이트아파트,37.55629539035237,126.83896612119196
88,서울특별시 강서구 방화대로48길 40,서울 강서구 방화동 839,방화2단지아파트,37.574697578388026,126.81923155767636
89,서울특별시 동대문구 사가정로 148,서울 동대문구 전농동 10,전농SK1차아파트,37.57664050461763,127.06046527927865
90,서울특별시 관악구 관악로30길 12,서울 관악구 봉천동 1706,관악우성아파트,37.48538833941678,126.95926400852285
91,서울특별시 강동구 아리수로50길 50,서울 강동구 고덕동 688,고덕래미안힐스테이트아파트,37.5595258727289,127.149057394089
92,서울특별시 중랑구 동일로 752,서울 중랑구 중화동 450,한신아파트,37.59714858278034,127.08190620984838
93,서울특별시 강서구 금낭화로 287-19,서울 강서구 방화동 814,방화5단지아파트,37.577188249249225,126.81025282111108
94,서울특별시 성북구 화랑로48길 16,서울 성북구 석관동 10,두산아파트,37.61265403293098,127.06870350882149
95,서울특별시 성동구 금호로 100,서울 성동구 금호동1가 633,벽산아파트,37.5524558119104,127.026716898361
96,서울특별시 도봉구 시루봉로 107,서울 도봉구 방학동 271-1,신동아1단지아파트,37.6606676527166,127.029398553672
97,서울특별시 강남구 개포로109길 9,,,,
98,서울특별시 강북구 한천로105길 23,서울 강북구 번동 242,번동주공1단지아파트,37.6249505081745,127.04708766769457
99,서울특별시 노원구 섬밭로 265,,,,
100,서울특별시 동대문구 장안벚꽃로 107,서울 동대문구 장안동 336,장안현대홈타운1차아파트,37.5700227869319,127.074496157311
101,서울특별시 성북구 숭인로2길 61,서울 성북구 길음동 1278-1,길음동부센트레빌아파트(1278-1),37.6096655122895,127.025798461722
102,서울특별시 노원구 동일로207길 17,,,,
103,서울특별시 도봉구 노해로69길 103,서울 도봉구 창동 808,동아청솔아파트,37.65728004823488,127.04828781935237
104,서울특별시 노원구 한글비석로 396,서울 노원구 상계동 173-1,벽산아파트,37.6616865566083,127.073164181156
105,서울특별시 성동구 매봉길 15,서울 성동구 옥수동 561,래미안옥수리버젠아파트,37.5449806355556,127.01383916640965
106,서울특별시 강동구 천중로 264,,,,
107,서울특별시 노원구 동일로228길 23,서울 노원구 상계동 626,상계주공14단지아파트,37.669609825692255,127.0585604645456
108,서울특별시 도봉구 해등로 195,서울 도봉구 쌍문동 56,삼익세라믹아파트,37.65724414099776,127.03518144906897
109,서울특별시 관악구 신림로29길 8,,,,
110,서울특별시 도봉구 도봉로136길 28,서울 도봉구 창동 825,북한산아이파크아파트,37.657909846781195,127.0436315510589
111,서울특별시 중구 동호로10길 30,서울 중구 신당동 842,약수하이츠아파트,37.55506002671394,127.01449516875203
112,서울특별시 동작구 동작대로29길 119,서울 동작구 사당동 105,극동아파트,37.491549392251954,126.97542160970205
113,서울특별시 노원구 동일로245길 162,서울 노원구 상계동 1255,은빛1단지아파트,37.6810968943773,127.05375719325038
114,서울특별시 송파구 위례광장로 121,서울 송파구 장지동 901,송파꿈에그린위례24단지아파트,37.47587068082155,127.1392951377438
115,서울특별시 노원구 마들로 59,,,,
116,서울특별시 성북구 장월로1길 28,서울 성북구 상월곡동 101,동아에코빌아파트,37.6077424601838,127.044965790157
117,서울특별시 동작구 상도로53길 8,서울 동작구 상도동 431,래미안상도3차아파트,37.49935230215523,126.95473287857449
118,서울특별시 은평구 백련산로2길 19,서울 은평구 응암동 759,백련산힐스테이트1차아파트,37.59248253531061,126.92515988902584
119,서울특별시 금천구 시흥대로 165,서울 금천구 시흥동 1026,남서울힐스테이트아파트,37.446401518210436,126.90116808414076
120,서울특별시 노원구 공릉로59길 25,서울 노원구 하계동 274,청솔아파트,37.63248141876827,127.07130024002107
121,서울특별시 중랑구 숙선옹주로 91,,,,
122,서울특별시 성북구 오패산로 90,서울 성북구 하월곡동 225-1,월곡3에스에이치빌아파트,37.6119615542807,127.037950806566
123,서울특별시 노원구 동일로208길 20,,,,
124,서울특별시 성북구 종암로25길 30,서울 성북구 종암동 80,종암래미안아파트,37.60098614423668,127.03015416057758
125,서울특별시 중랑구 중랑천로 20,서울 중랑구 면목동 193-1,면목한신아파트,37.58750505698917,127.0754646406228
126,서울특별시 강남구 광평로19길 10,서울 강남구 수서동 746,까치마을아파트,37.48473577232046,127.08761756807274
