93,164000000,205000000,80,21.0,61.0,202105,16.0,14.671,0,2020,177800000.0
94,2470000000,2470000000,100,21.0,61.0,202105,6.0,147.44,1,2020,2611000000.0
95,580000000,580000000,100,1.0,62.0,202104,10.0,55.85,0,2019,750009999.0
96,192800000,241000000,80,2.0,63.0,202104,3.0,53.23,1,2020,207770000.0
97,402400000,503000000,80,24.0,64.0,202104,13.0,42.16,1,2020,635000000.0
98,461000000,461000000,100,10.0,65.0,202104,12.0,59.34,1,2020,588899001.0
99,950000000,950000000,100,11.0,66.0,202104,14.0,131.34,1,2020,1036100000.0
100,120000000,120000000,100,3.0,25.0,202104,-1.0,59.04,1,2020,150000000.0
101,600000000,600000000,100,7.0,43.0,202104,18.0,42.54,1,2020,637887000.0
102,386000000,386000000,100,9.0,67.0,202104,15.0,84.97,0,2020,563900000.0
103,699000000,699000000,100,0.0,68.0,202104,12.0,70.71,1,2020,789300000.0
104,426000000,426000000,100,9.0,13.0,202104,15.0,83.86,0,2020,577700000.0
105,1070000000,1070000000,100,16.0,29.0,202104,12.0,99.93,0,2020,1121110000.0
106,869000000,869000000,100,0.0,69.0,202104,4.0,84.82,1,2020,1185699900.0
107,450000000,450000000,100,22.0,70.0,202104,3.0,80.0,1,2020,828920000.0
108,720800000,901000000,80,21.0,61.0,202104,15.0,41.53,1,2020,828920000.0
109,442000000,442000000,100,21.0,71.0,202104,6.0,75.04,1,2020,539999000.0
110,625000000,625000000,100,8.0,27.0,202104,11.0,84.956,0,2020,711000000.0
111,121600000,190000000,64,14.0,20.0,202104,2.0,52.26,0,2020,155900000.0
112,107000000,107000000,100,12.0,16.0,202104,1.0,31.41,1,2020,168100000.0
113,1090000000,1090000000,100,14.0,72.0,202104,22.0,84.77,0,2020,1231900000.0
114,472000000,472000000,100,1.0,73.0,202104,16.0,98.89,1,2020,611000000.0
115,1390000000,1390000000,100,18.0,30.0,202104,11.0,143.36,0,2020,1828000000.0
116,1030000000,1030000000,100,21.0,74.0,202104,3.0,84.93,1,2020,1301510000.0
117,96640000,151000000,64,19.0,31.0,202104,3.0,46.78,0,2020,125330000.0
118,534000000,534000000,100,9.0,75.0,202104,3.0,84.94,0,2020,601199990.0
119,592000000,592000000,100,22.0,76.0,202104,6.0,84.68,0,2020,610000000.0
120,902000000,902000000,100,17.0,77.0,202104,9.0,134.914,0,2020,950000000.0
121,626000000,626000000,100,24.0,78.0,202104,3.0,78.54,1,2020,632777000.0
122,2100000000,2625000000,80,15.0,42.0,202104,5.0,187.215,1,2020,2330000000.0
123,944000000,944000000,100,18.0,30.0,202104,6.0,59.94,0,2020,1059999999.0
124,800000000,800000000,100,19.0,79.0,202104,14.0,59.75,0,2020,823888888.0
125,368000000,460000000,80,20.0,37.0,202104,6.0,70.84,0,2020,435600000.0
126,697000000,697000000,100,17.0,51.0,202104,15.0,87.57,1,2020,755510000.0
127,582000000,582000000,100,19.0,80.0,202104,7.0,113.05,0,2020,704000000.0
128,573000000,573000000,100,17.0,51.0,202104,14.0,61.52,0,2020,711110000.0
129,1070000000,1070000000,100,15.0,44.0,202104,1.0,67.13,0,2020,1282500000.0
130,668000000,668000000,100,12.0,16.0,202104,17.0,58.03,1,2020,732600000.0
131,1020000000,1020000000,100,6.0,81.0,202104,2.0,84.88,0,2020,1110820000.0
132,100000000,125000000,80,5.0,8.0,202104,11.0,14.06,0,2020,121211000.0
133,1250000000,1250000000,100,0.0,82.0,202104,1.0,142.26,0,2019,1625052090.0
134,752000000,752000000,100,10.0,83.0,202104,12.0,51.756,0,2019,911440000.0
135,1100000000,1100000000,100,10.0,83.0,202104,16.0,84.9783,0,2019,1365000000.0
136,765000000,765000000,100,10.0,84.0,202104,3.0,84.96,0,2020,808000000.0
137,1703000000,1703000000,100,14.0,12.0,202104,14.0,95.67,0,2020,1810300000.0
138,549000000,549000000,100,22.0,70.0,202104,10.0,84.88,0,2020,726777700.0
139,98000000,98000000,100,22.0,85.0,202104,6.0,10.91,1,2020,135666000.0
140,619000000,619000000,100,14.0,20.0,202104,7.0,59.78,0,2020,780250000.0
141,446000000,446000000,100,7.0,86.0,202104,6.0,49.92,1,2019,503300000.0
142,76186000,186000000,41,10.0,14.0,202103,8.0,27.77,1,2020,85550000.0
143,217000000,217000000,100,2.0,87.0,202103,4.0,39.21,0,2020,222000000.0
144,385000000,385000000,100,4.0,88.0,202103,8.0,42.3,1,2020,467999000.0
145,905000000,905000000,100,4.0,89.0,202103,6.0,84.95,0,2020,963987360.0
146,1080000000,1080000000,100,21.0,61.0,202103,3.0,84.95,0,2020,1485300000.0
147,344000000,344000000,100,10.0,65.0,202103,1.0,49.2,1,2019,467000000.0
148,578000000,578000000,100,10.0,84.0,202103,1.0,58.14,0,2019,735373000.0
149,350000000,350000000,100,11.0,90.0,202103,9.0,22.91,1,2020,350000000.0
150,215000000,215000000,100,1.0,2.0,202103,2.0,49.59,0,2020,235700000.0
151,599000000,599000000,100,2.0,91.0,202103,11.0,57.5033,1,2020,648900000.0
152,88320000,138000000,64,11.0,21.0,202103,5.0,12.06,0,2020,92900000.0
153,1216000000,1216000000,100,24.0,92.0,202103,14.0,84.884,0,2020,1334612600.0
154,472000000,472000000,100,17.0,51.0,202103,2.0,84.514,0,2019,665000000.0
155,322000000,322000000,100,17.0,77.0,202103,1.0,49.5,0,2020,478310000.0
156,351000000,351000000,100,19.0,31.0,202103,7.0,57.28,1,2020,361001000.0
157,148000000,148000000,100,19.0,93.0,202103,2.0,28.31,1,2020,148000000.0
158,560000000,560000000,100,13.0,17.0,202103,19.0,114.48,0,2020,560480000.0
159,448000000,448000000,100,12.0,16.0,202103,2.0,44.64,1,2020,486770000.0
160,77824000,190000000,41,1.0,2.0,202103,3.0,16.6,0,2019,127000000.0
161,488000000,488000000,100,1.0,3.0,202103,3.0,73.27,0,2020,527273350.0
162,1270000000,1270000000,100,3.0,94.0,202103,11.0,84.99,0,2020,1412000000.0
163,543000000,543000000,100,1.0,95.0,202103,10.0,84.84,0,2020,682700000.0
164,1420000000,1420000000,100,0.0,82.0,202103,2.0,114.78,0,2019,1721300000.0
165,487000000,487000000,100,22.0,76.0,202103,3.0,81.46,0,2020,600000000.0
166,465000000,465000000,100,17.0,57.0,202103,9.0,49.5,1,2020,616790000.0
