,addr_name,brand_name,addr_lat,addr_lng
63,서울특별시 은평구 역촌동 59-15,만민라이프아파트,37.60562725531806,126.91353640215966
64,서울특별시 은평구 불광동 484-90,윤현아파트,37.6235026125881,126.920883201017
65,서울특별시 노원구 상계동 1304,대망드림힐아파트,37.67638078593786,127.05836061004631
66,서울특별시 서초구 방배동 1008-2,방배래미안아트힐아파트,37.477675406635306,127.00511465214285
67,서울특별시 금천구 시흥동 1013,벽산5단지아파트,37.4482710161534,126.91877171285056
68,서울특별시 관악구 신림동 1563-82,한양아파트,37.473013783934405,126.91504146159107
69,서울특별시 노원구 하계동 273,장미아파트,37.63370157637949,127.06786639508353
70,서울특별시 양천구 신월동 142-14,금하뜨라네아파트,37.534118231784255,126.8238291655869
71,서울특별시 마포구 도화동 353,도화현대홈타운2차아파트,37.53777723687573,126.95207108126252
72,서울특별시 은평구 신사동 242,예성그린아파트,37.5971234346741,126.90724237191
73,서울특별시 서대문구 홍제동 312-243,엠씨케이(MCK)파크힐아파트,37.585900137118486,126.94156518146282
74,서울 구로구 신도림동  647,신도림5차e편한세상아파트,37.50703859280142,126.880724511041
75,서울특별시 강서구 화곡동 981-1,서광프리메라오피스텔,37.55030320714841,126.84876895883325
76,서울특별시 동작구 사당동 238-6,레디앙스아파트,37.4817774792531,126.966187633439
77,서울특별시 노원구 하계동 270,현대우성아파트,37.6368486609804,127.06638280483796
78,서울특별시 송파구 신천동 7-19,잠실시그마타워아파트,37.51462275760842,127.10251989035393
79,서울특별시 서초구 서초동 1467-37,서초3차대림이편한세상아파트,37.4786591686755,127.007701473721
80,서울특별시 서초구  서초중앙로12길 19,TS프리우스아파트,37.48789546720162,127.01607422611987
81,서울특별시 노원구 상계동 633,,,
82,서울특별시 마포구 도화동 550,마포삼성아파트,37.5400830740148,126.95032143595205
83,서울특별시 동대문구 장안동 466-5,,,
84,서울특별시 강서구 염창동 306,염창힐스테이트아파트,37.551385613671634,126.87355150504912
85,서울특별시 강남구 개포동 649,경남아파트,37.4845143707298,127.0541723119617
86,서울특별시 강서구 등촌동 638,서광등촌마을아파트,37.5576955333808,126.857166441402
